id,tool,correctness,project,bug,base_dir,main_dep,tests_build,tests_src_dir,target_test,target_test_methods,target_class,input_class
Lang_55_Nopol_patch_84450_1,Nopol,Incorrect,Lang,55,Lang/55,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
Math_73_jGenProg_patch_84000_968,jGenProg,Incorrect,Math,73,Math/73,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BrentSolverTest,testBadEndpoints,org.apache.commons.math.analysis.solvers.BrentSolver,double
Math_50_Nopol_patch_317995_2,Nopol,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_33_dynamoth_patch_252122_2,dynamoth,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Chart_25_TBar_Patch_121343_58_cp8,TBar,Incorrect,Chart,25,Chart/25,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
Chart_13_TBar_Patch_9122521_1376_cp616,TBar,Incorrect,Chart,13,Chart/13,build,build-tests,tests,org.jfree.chart.block.junit.BorderArrangementTests,testSizingWithWidthConstraint,org.jfree.chart.block.BorderArrangement,double
Math_28_FixMiner_Patch_12408681_105,FixMiner,Incorrect,Math,28,Math/28,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath828Cycle,org.apache.commons.math3.optimization.linear.SimplexSolver,double
Lang_59_jGenProg_patch_633035_4780,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Chart_7_Avatar_Patch_44740_6,Avatar,Incorrect,Chart,7,Chart/7,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
Math_81_Nopol_patch_19439_1,Nopol,Incorrect,Math,81,Math/81,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_50_kPAR_Patch_286068_4_cp4,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Chart_15_jKali_patch_2990000_1202,jKali,Incorrect,Chart,15,Chart/15,build,build-tests,tests,org.jfree.chart.plot.junit.PiePlot3DTests,testDrawWithNullDataset,org.jfree.chart.plot.PiePlot,int
Chart_26_jKali_patch_325000_270,jKali,Incorrect,Chart,26,Chart/26,build,build-tests,tests,org.jfree.chart.junit.AreaChartTests,testDrawWithNullInfo,org.jfree.chart.axis.Axis,int
Math_105_Nopol_patch_17814_2,Nopol,Incorrect,Math,105,Math/105,target/classes,target/test-classes,src/test,org.apache.commons.math.stat.regression.SimpleRegressionTest,testSSENonNegative,org.apache.commons.math.stat.regression.SimpleRegression,double
Math_49_Avatar_Patch_61645_15,Avatar,Incorrect,Math,49,Math/49,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.SparseRealVectorTest,testConcurrentModification,org.apache.commons.math.linear.OpenMapRealVector,double
Lang_58_kPAR_Patch_2331840_288_cp208,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Lang_58_kPAR_Patch_2507884_304_cp224,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Math_33_dynamoth_patch_252144_9,dynamoth,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_97_dynamoth_patch_209878_1,dynamoth,Incorrect,Math,97,Math/97,target/classes,target/test-classes,src/test,org.apache.commons.math.analysis.BrentSolverTest,testRootEndpoints,org.apache.commons.math.analysis.BrentSolver,int
Lang_55_dynamoth_patch_135417_3,dynamoth,Incorrect,Lang,55,Lang/55,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
Math_50_jGenProg_patch_1369000_388,jGenProg,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_30_TBar_Patch_1978181_117_cp53,TBar,Incorrect,Math,30,Math/30,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.stat.inference.MannWhitneyUTestTest,testBigDataSet,org.apache.commons.math3.stat.inference.MannWhitneyUTest,double
Math_33_Avatar_Patch_18050422_916,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_80_jKali_patch_54000_47,jKali,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Lang_58_FixMiner_Patch_522089_152,FixMiner,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Math_50_kPAR_Patch_1543423_57_cp41,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_50_jGenProg_patch_2437000_686,jGenProg,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Chart_7_kPAR_Patch_2800171_379_cp193,kPAR,Incorrect,Chart,7,Chart/7,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
Lang_58_TBar_Patch_1282777_276_cp123,TBar,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Lang_59_jGenProg_patch_467770_3668,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Math_33_Nopol_patch_275076_3,Nopol,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Lang_58_TBar_Patch_1243363_272_cp119,TBar,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Chart_9_Nopol_patch_17000_5,Nopol,Incorrect,Chart,9,Chart/9,build,build-tests,tests,org.jfree.data.time.junit.TimeSeriesTests,testBug1864222,org.jfree.data.time.TimeSeries,int
Closure_126_TBar_Patch_223242_7_cp2,TBar,Incorrect,Closure,126,Closure/126,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.MinimizeExitPointsTest,testDontRemoveBreakInTryFinally,com.google.javascript.jscomp.Compiler,java.lang.String
Lang_55_jKali_patch_117737_22,jKali,Incorrect,Lang,55,Lang/55,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
Math_50_Avatar_Patch_138689_4,Avatar,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Closure_21_dynamoth_patch_61749_1,dynamoth,Incorrect,Closure,21,Closure/21,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testUselessCode,com.google.javascript.jscomp.Compiler,java.lang.String
Lang_58_kPAR_Patch_760399_117_cp65,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Math_33_Avatar_Patch_21432971_1069,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_50_Avatar_Patch_71866_1,Avatar,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_50_TBar_Patch_204334_12_cp6,TBar,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_50_kPAR_Patch_2884244_102_cp81,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Lang_59_jGenProg_patch_278000_2236,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Lang_57_FixMiner_Patch_107394_21,FixMiner,Incorrect,Lang,57,Lang/57,target/classes,target/tests,src/test,org.apache.commons.lang.LocaleUtilsTest,testLanguagesByCountry,org.apache.commons.lang.LocaleUtils,java.lang.String
Math_50_kPAR_Patch_353932_6_cp6,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Math_85_TBar_Patch_9112675_962_cp722,TBar,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Math_80_TBar_Patch_9012095_820_cp545,TBar,Incorrect,Math,80,Math/80,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
Math_58_dynamoth_patch_127804_11,dynamoth,Incorrect,Math,58,Math/58,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.fitting.GaussianFitterTest,testMath519,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,double
Chart_7_kPAR_Patch_2674157_367_cp184,kPAR,Incorrect,Chart,7,Chart/7,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
Math_8_TBar_Patch_930853_24_cp12,TBar,Incorrect,Math,8,Math/8,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.DiscreteRealDistributionTest,testIssue942,org.apache.commons.math3.distribution.DiscreteDistribution,int
Math_85_TBar_Patch_9679675_1034_cp794,TBar,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Closure_126_Nopol_patch_74782_3,Nopol,Incorrect,Closure,126,Closure/126,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.MinimizeExitPointsTest,testDontRemoveBreakInTryFinally,com.google.javascript.jscomp.Compiler,java.lang.String
Lang_58_kPAR_Patch_2725681_324_cp244,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Lang_58_kPAR_Patch_2244947_280_cp200,kPAR,Incorrect,Lang,58,Lang/58,target/classes,target/test-classes,src/test,org.apache.commons.lang.math.NumberUtilsTest,testLang300,org.apache.commons.lang.math.NumberUtils,java.lang.String
Chart_7_Avatar_Patch_3962648_695,Avatar,Incorrect,Chart,7,Chart/7,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
Math_85_TBar_Patch_9041083_953_cp713,TBar,Incorrect,Math,85,Math/85,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
Math_30_TBar_Patch_2559594_147_cp69,TBar,Incorrect,Math,30,Math/30,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.stat.inference.MannWhitneyUTestTest,testBigDataSet,org.apache.commons.math3.stat.inference.MannWhitneyUTest,double
Lang_59_jGenProg_patch_737040_5566,jGenProg,Incorrect,Lang,59,Lang/59,target/classes,target/tests,src/test,org.apache.commons.lang.text.StrBuilderAppendInsertTest,testLang299,org.apache.commons.lang.text.StrBuilder,java.lang.String
Chart_7_Avatar_Patch_86434_9,Avatar,Incorrect,Chart,7,Chart/7,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
Math_33_Avatar_Patch_19184115_958,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_50_kPAR_Patch_4547903_152_cp131,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Lang_55_dynamoth_patch_135428_10,dynamoth,Incorrect,Lang,55,Lang/55,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.StopWatchTest,testLang315,org.apache.commons.lang.time.StopWatch,int
Math_33_Avatar_Patch_19484668_967,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Chart_1_TBar_Patch_21164307_2730_cp1174,TBar,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Lang_51_dynamoth_patch_14511_1,dynamoth,Incorrect,Lang,51,Lang/51,target/classes,target/test-classes,src/test,org.apache.commons.lang.BooleanUtilsTest,test_toBoolean_String,org.apache.commons.lang.BooleanUtils,java.lang.String
Math_58_jMutRepair_patch_22000_107,jMutRepair,Incorrect,Math,58,Math/58,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.fitting.GaussianFitterTest,testMath519,org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer,double
Math_50_kPAR_Patch_4680079_156_cp135,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Chart_1_kPAR_Patch_5270540_841_cp289,kPAR,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
Math_33_Avatar_Patch_17088073_893,Avatar,Incorrect,Math,33,Math/33,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath781,org.apache.commons.math3.optimization.linear.SimplexTableau,double
Math_50_kPAR_Patch_829044_26_cp20,kPAR,Incorrect,Math,50,Math/50,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
Chart_1_TBar_Patch_21112558_2726_cp1171,TBar,Incorrect,Chart,1,Chart/1,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
